Now, this is the responsibility of all of us to make a New India in the light of the thinking of the makers of our Constitution.	ಇದೇ ಸಂವಿಧಾನದ ಉಜ್ವಲ ಬೆಳಕಿನಲ್ಲಿ, ಸಂವಿಧಾನ ನಿರ್ಮಾತೃಗಳು, ಆ ಮಹಾಪುರುಷರ ವಿಚಾರಧಾರೆಗಳ ಹೊಂಬೆಳಕಿನಲ್ಲಿ ನವ ಭಾರತದ ನಿರ್ಮಾಣ ನಮ್ಮೆಲ್ಲರ ಹೊಣೆಯಾಗಿದೆ.
Our Constitution is all encompassing.	ನಮ್ಮ ಸಂವಿಧಾನದ ವ್ಯಾಪ್ತಿ ದೊಡ್ಡದು.
There probably is no area, no aspect of nature which remained untouched.	ಬಹುಶಃ ಅದರಲ್ಲಿ ಉಲ್ಲೇಖಿಸಲಾರದ ಯಾವುದೇ ಕ್ಷೇತ್ರವಿಲ್ಲ ಮತ್ತು ಪ್ರಕೃತಿಯ ಯಾವುದೇ ವಿಷಯವೂ ಇಲ್ಲವೆಂದಿಲ್ಲ.
Equality for all and sensitivity towards all is the unique characteristic of our Constitution.	ಎಲ್ಲರಿಗೂ ಸಮಾನತೆ ಮತ್ತು ಎಲ್ಲರ ಬಗ್ಗೆಯೂ ಸಂವೇದನಶೀಲವಾಗಿರುವುದು ನಮ್ಮ ಸಂವಿಧಾನದ ವೈಶಿಷ್ಟ್ಯ.
It is our duty that we abide by our Constitution in letter and spirit.	ಸಂವಿಧಾನವನ್ನು ಅಕ್ಷರಶಃ ಪಾಲಿಸುವುದು ನಮ್ಮ ಕರ್ತವ್ಯವಾಗಿದೆ.
Citizens and administrators alike must move ahead in accordance with the spirit of our Constitution.	ನಾಗರಿಕನಾಗಿರಲಿ, ಆಡಳಿತ ವರ್ಗವಾಗಲಿ ಸಂವಿಧಾನದ ಭಾವವನ್ನು ಅರಿತು ಮುಂದುವರಿಯಬೇಕು.
The message that our Constitution conveys is that no one should be harmed in any way.	ಯಾರಿಗೂ ಯಾವುದೇ ರೀತಿಯ ಹಾನಿಯಾಗಕೂಡದು.
Seventeen separate committees were constituted by the Constituent Assembly on various important issues.	ಸಂವಿಧಾನ ರಚನಾ ಸಭೆಯಲ್ಲಿ ಮಹತ್ವಪೂರ್ಣ ವಿಷಯಗಳಿಗೆ ಸಂಬಂಧಿಸಿ 17 ಬೇರೆಬೇರೆ ಸಮಿತಿಗಳ ರಚನೆಯಾಗಿತ್ತು.
He was playing a pivotal role in it.	ಅವರು ಅತ್ಯಂತ ಮಹತ್ವಪೂರ್ಣ ಪಾತ್ರದ ನಿರ್ವಹಣೆ ಮಾಡುತ್ತಿದ್ದರು.
The Constitution of India, which we feel so very proud of, bears an indelible stamp of his able leadership.	ಇಂದು ನಾವು ಭಾರತದ ಯಾವ ಸಂವಿಧಾನದ ಬಗ್ಗೆ ಹೆಮ್ಮೆ ಪಡುತ್ತೇವೋ ಅದರ ನಿರ್ಮಾಣದಲ್ಲಿ ಬಾಬಾ ಸಾಹೇಬ್ ಅಂಬೇಡ್ಕರ್ ಅವರ ಕುಶಲ ನೇತೃತ್ವದ ಅವಿಸ್ಮರಣೀಯ ಹೆಗ್ಗುರುತನ್ನು ಕಾಣಬಹುದು.
He ensured the welfare of every section of society.	ಅವರು ಸಮಾಜದ ಎಲ್ಲ ವರ್ಗದ ಕಲ್ಯಾಣವಾಗಬೇಕು ಎಂಬುದನ್ನು ಧೃಡಪಡಿಸಿದರು.
We remember him and bow before him on his Mahaparinirvan Diwas on 6th of December.	ಡಿಸೆಂಬರ್ 6ರಂದು ಅವರ ಮಹಾಪರಿನಿರ್ವಾಣದ ದಿನ ಎಂದಿನಂತೆ ನಾವು ಅವರನ್ನು ಸ್ಮರಿಸುತ್ತೇವೆ.
Babasaheb’s contribution in making the country prosperous and strong can never be forgotten.	ದೇಶವನ್ನು ಸಮೃದ್ಧವಾಗಿಸುವಲ್ಲಿ ಮತ್ತು ಶಕ್ತಿಶಾಲಿಯಾಗಿಸುವಲ್ಲಿ ಬಾಬಾ ಸಾಹೇಬ್ ಅವರ ಪಾಲುದಾರಿಕೆ ಅವಿಸ್ಮರಣೀಯವಾಗಿದೆ.
15th of December is the death anniversary of Sardar Vallabh Bhai Patel.	ಡಿಸೆಂಬರ್ ಹದಿನೈದು ಸರ್ದಾರ್ ವಲ್ಲಭ್ ಭಾಯ್ ಪಟೇಲ್ ಅವರ ಪುಣ್ಯತಿಥಿ.
Sardar Patel rose from being a farmer’s son to be known as the Iron Man of the country, undertaking the extraordinary task of uniting India into one nation.	ರೈತ ಪುತ್ರನಿಂದ ದೇಶದ ಲೋಹ ಪುರುಷನಾಗಿ ಪರಿವರ್ತಿತರಾದ ಸರ್ದಾರ್ ಪಟೇಲ್ ಅವರು ದೇಶವನ್ನು ಒಂದೇ ಸೂತ್ರದಲ್ಲಿ ಪೋಣಿಸಿಡುವ ಅಸಾಧಾರಣ ಕೆಲಸ ಮಾಡಿದ್ದರು.
Sardar Saheb was also a member of the constituent Assembly.	ಸರ್ದಾರ್ ಪಟೇಲ್ ಅವರು ಸಂವಿಧಾನ ರಚನಾ ಸಭೆಯ ಸದಸ್ಯರಾಗಿದ್ದರು.
He was also the Chairman of the Advisory Committee on fundamental rights, minorities and tribals.	ಅವರು ಮೂಲಭೂತ ಹಕ್ಕುಗಳು, ಅಲ್ಪಸಂಖ್ಯಾತರು ಮತ್ತು ಮೂಲ ನಿವಾಸಿಗಳಿಗಾಗಿ ರೂಪಿಸಲಾದ ಸಲಹಾ ಸಮಿತಿಯ ಅಧ್ಯಕ್ಷರಾಗಿದ್ದರು.
The country remembers and bows to those brave citizens, policemen, security men and each one who lost their lives then.	ಈ ಘಟನೆಯಲ್ಲಿ ಪ್ರಾಣ ತೆತ್ತ ಎಲ್ಲ ಧೈರ್ಯವಂತ ನಾಗರಿಕರು, ಪೋಲಿಸರು, ಸುರಕ್ಷತಾ ಸಿಬ್ಬಂದಿ ಎಲ್ಲರನ್ನೂ ದೇಶ ಸ್ಮರಿಸುತ್ತದೆ ಮತ್ತು ಅವರಿಗೆ ವಂದಿಸುತ್ತದೆ.
This country can never forget their sacrifice.	ದೇಶ ಎಂದಿಗೂ ಅವರ ಬಲಿದಾನವನ್ನು ಮರೆಯಲಾರದು.
Terrorism has taken an ugly shape and has become a global threat almost as a daily routine.	ಭಯೋತ್ಪಾದನೆ ಎಂಬುದು ಇಂದು ವಿಶ್ವದ ಭೂ ಭಾಗದ ಎಲ್ಲೆಡೆ ಪ್ರತಿದಿನ ಘಟಿಸುವ ಒಂದು ಅತಿ ಭಯಂಕರ ರೂಪವಾಗಿದೆ.
We, in India, are facing to lot for the last 40 years on account of terrorism.	ಭಾರತದಲ್ಲಿ ಕಳೆದ 40 ವರ್ಷಗಳಿಂದ ಭಯೋತ್ಪಾದನೆಯಿಂದ ಸಾಕಷ್ಟು ತೊಂದರೆಗಳನ್ನು ಅನುಭವಿಸುತ್ತಿದ್ದೇವೆ.
Thousands of our innocent people have lost their lives.	ಸಾವಿರಾರು ಸಾಮಾನ್ಯ ನಾಗರಿಕರು ಪ್ರಾಣ ಕಳೆದುಕೊಂಡಿದ್ದಾರೆ.
Terrorism has threatened humanity across the globe.	ಭಯೋತ್ಪಾದನೆ ವಿಶ್ವದ ಮಾನವೀಯತೆಗೆ ಸವಾಲೊಡ್ಡಿದೆ.
Terrorism has challenged humanity.	ಮಾನವತಾವಾದಕ್ಕೆ ಸವಾಲೊಡ್ಡಿದೆ.
It is bent upon destroying the humanitarian forces.	ಅದು ಮಾನವೀಯ ಶಕ್ತಿಯನ್ನೇ ನಾಶ ಮಾಡುವ ಪಣ ತೊಟ್ಟಿದೆ.
So, not only India but all humanitarian forces will have to keep fighting unitedly to defeat the menace of terrorism.	ಹಾಗಾಗಿ ಭಾರತವಷ್ಟೇ ಅಲ್ಲ ವಿಶ್ವದ ಸಂಪೂರ್ಣ ಮಾನವತಾವಾದಿ ಶಕ್ತಿಯನ್ನು ಒಗ್ಗೂಡಿಸಿ ಭಯೋತ್ಪಾದನೆಯನ್ನು ಪರಾಭವಗೊಳಿಸಲೇಬೇಕಿದೆ.
Lord Budha, Lord Mahavir, Guru Nanak, Mahatma Gandhi – this is the land which gave the message of love and non-violence to the world.	ಭಗವಾನ್ ಬುದ್ಧ, ಭಗವಾನ್ ಮಹಾವೀರ, ಗುರುನಾನಕ್, ಮಹಾತ್ಮಾ ಗಾಂಧಿ ಇವರೆಲ್ಲರೂ ವಿಶ್ವಕ್ಕೆ ಅಹಿಂಸೆಯನ್ನು ಬೋಧಿಸಿದ ನೆಲ ನಮ್ಮದಲ್ಲವೇ.
Terrorism and extremism are trying to weaken and destroy our social fabric.	ಭಯೋತ್ಪಾದನೆ ಮತ್ತು ಉಗ್ರವಾದ ನಮ್ಮ ಸಾಮಾಜಿಕ ರಚನೆಯನ್ನು ದುರ್ಬಲಗೊಳಿಸಿ ಛಿದ್ರ ವಿಛಿದ್ರಗೊಳಿಸುವ ದುಷ್ಟ ಪ್ರಯತ್ನ ಮಾಡುತ್ತಿದೆ.
That is why, the need of the hour is that humanitarian forces should become more alert and cautious.	ಆದ್ದರಿಂದಲೇ ಮಾನವತಾವಾದಿ ಶಕ್ತಿಗಳು ಇನ್ನಷ್ಟು ಜಾಗೃತಗೊಳ್ಳಬೇಕಾದುದು ಸಮಯದ ಬೇಡಿಕೆಯಾಗಿದೆ.
My dear countrymen, we shall observe Navy Day on the 4th of December.	ನನ್ನ ಪ್ರಿಯ ದೇಶವಾಸಿಗಳೇ, ಡಿಸೆಂಬರ್ 4ರಂದು ನಾವೆಲ್ಲಾ ನೌಕಾದಳ ದಿನವನ್ನು ಆಚರಿಸೋಣ.
Indian Navy secures and protects our maritime boundaries.	ಭಾರತೀಯ ನೌಕಾ ದಳ ನಮ್ಮ ಸಮುದ್ರ ತೀರಗಳನ್ನು ರಕ್ಷಿಸಿ ಸುರಕ್ಷತೆ ಒದಗಿಸುತ್ತದೆ.
I congratulate all those who belong to the Navy.	ನೌಕಾಬಲದ ಎಲ್ಲರಿಗೂ ನನ್ನ ಅಭಿನಂದನೆಗಳು.
All of you must be knowing that our civilization developed along river banks.	ನಮ್ಮ ನಾಗರಿಕತೆಯ ವಿಕಾಸವಾದದ್ದು ನದಿ ತೀರಗಳಲ್ಲಿ ಎಂಬುದು ನಿಮ್ಮೆಲ್ಲರಿಗೂ ತಿಳಿದಿದೆ.
Be it the Indus, the Ganges, the Yamuna or the Saraswati – our rivers and seas are both economically and strategically important.	ಅದು ಸಿಂಧು ಆಗಿರಲಿ, ಗಂಗೆ ಆಗಿರಲಿ, ಯಮುನಾ ಆಗಿರಲಿ, ಸರಸ್ವತಿ ನದಿ ಆಗಿರಲಿ, ನಮ್ಮ ನದಿಗಳು ಮತ್ತು ಸಮುದ್ರಗಳು ಆರ್ಥಿಕ, ಮತ್ತು ಸಮರ ತಂತ್ರಗಾರಿಕೆ ಎರಡೂ ಉದ್ದೇಶಗಳಿಗೂ ಮಹತ್ವಪೂರ್ಣವಾಗಿವೆ.
These are our gateway to the whole world.	ಇವು ಸಂಪೂರ್ಣ ವಿಶ್ವಕ್ಕೆ ನಮ್ಮ ಹೆಬ್ಬಾಗಿಲು ಇದ್ದಂತೆ.
This country, our land has an unbreakable bond with oceans.	ಮಹಾಸಾಗರಗಳೊಂದಿಗೆ ಈ ದೇಶದ, ನಮ್ಮ ಈ ನೆಲದ ಅವಿನಾಭಾವ ಸಂಬಂಧವಿದೆ.
And as we peep into our history, we come to know that about 800 to 900 (eight to nine hundred) years ago, during the rule of the Cholas, the Chola Navy was considered one of the strongest navies.	ನಾವು ಇತಿಹಾಸದ ಪುಟಗಳನ್ನು ತಿರುವಿ ನೋಡಿದಾಗ 800-900 ವರ್ಷಗಳ ಹಿಂದೆ ಚೋಳ ವಂಶಸ್ಥರ ಸಮಯದಲ್ಲಿ ಚೋಳ ನೌಕಾದಳವನ್ನು ಅತ್ಯಂತ ಶಕ್ತಿಶಾಲಿ ನೌಕಾದಳಗಳಲ್ಲಿ ಒಂದು ಎಂದು ಪರಿಗಣಿಸಲಾಗುತ್ತಿತ್ತು.
This navy had a big role in the expansion of the Chola-rule and in making it an economic super power.	ಚೋಳ ಸಾಮ್ರಾಜ್ಯದ ವಿಸ್ತಾರದಲ್ಲಿ, ಅದನ್ನು ಅಂದಿನ ಆರ್ಥಿಕ ಮಹಾಶಕ್ತಿಯಾಗಿ ಮಾರ್ಪಡಿಸುವುದರಲ್ಲಿ ಅವರ ನೌಕಾದಳ ಅತ್ಯಂತ ಪ್ರಮುಖ ಪಾತ್ರ ವಹಿಸಿತ್ತು.
Numerous references of voyages and expeditions of the Chola-Navy are found even today in “Sangam – literature”.	ಚೋಳ ನೌಕಾದಳ ಪ್ರಚಾರ, ಶೋಧ ಯಾತ್ರೆಗಳ ಸಾಕಷ್ಟು ಉದಾಹರಣೆಗಳು ಸಂಗಮ್-ಸಾಹಿತ್ಯದಲ್ಲಿ ಲಭ್ಯವಿದೆ.
Very few people might be aware that most navies of the world allowed women on their warships pretty later.	ವಿಶ್ವದಲ್ಲಿ ಹೆಚ್ಚಿನ ನೌಕಾದಳಗಳು ಇತ್ತೀಚೆಗೆ ಯುದ್ಧ ನೌಕೆಗಳಲ್ಲಿ ಮಹಿಳೆಯರಿಗೆ ಅವಕಾಶ ಕಲ್ಪಿಸಿವೆ ಆದರೆ 800-900 ವರ್ಷಗಳ ಹಿಂದೆಯೇ ಬಹು ದೊಡ್ಡ ಸಂಖ್ಯೆಯಲ್ಲಿ ಮಹಿಳೆಯರು ಚೋಳ ನೌಕಾದಳದಲ್ಲಿ ಪ್ರಮುಖ ಪಾತ್ರ ವಹಿಸಿದ್ದರು.
But in the Chola Navy, a large number of women played leading roles and that too about eight to nine hundred years ago; to the extent that women actively took part in battles.	ಅಲ್ಲದೇ ಮಹಿಳೆಯರು ಯುದ್ಧದಲ್ಲೂ ಪಾಲ್ಗೊಳ್ಳುತ್ತಿದ್ದರು ಎಂಬುದು ಬಹಳ ಜನರಿಗೆ ತಿಳಿದಿರಲಿಕ್ಕಿಲ್ಲ.
The Chola rulers possessed a very rich and sound knowledge of ship building.	ಚೋಳ ಆಡಳಿತಗಾರರಲ್ಲಿ ನೌಕಾ ನಿರ್ಮಾಣದ ಕುರಿತು ಅಪಾರ ಜ್ಞಾನವಿತ್ತು.
When we talk of navy, who can ignore Chhatrapati Shivaji Maharaj and the capabilities & might of his navy.	ನಾವು ನೌಕಾಬಲದ ಬಗ್ಗೆ ಮಾತಾಡುತ್ತಿರುವಾಗ ಛತ್ರಪತಿ ಶಿವಾಜಿ ಮಾಹಾರಾಜರು ಮತ್ತು ಅವರ ನೌಕಾಬಲದ ಸಾಮರ್ಥ್ಯವನ್ನು ಮರೆಯಲಾಗದು.
Konkan coast, where the sea has a significant role, was under Shivaji Maharaj’s realm.	ಸಮುದ್ರದ ತಟದಲ್ಲಿರುವ ಹಾಗೂ ಮಹತ್ವಪೂರ್ಣ ಪಾತ್ರ ಹೊಂದಿದ ಕೊಂಕಣ ಭಾಗ ಶಿವಾಜಿ ಮಾಹಾರಾಜರ ರಾಜ್ಯದಲ್ಲಿತ್ತು.
Many forts associated with Shivaji Maharaj like Sindhu Durg, Murud Janjira, Swarn Durg, etc were either situated on the sea coast or were encircled by sea.	ಸಿಂಧು ದುರ್ಗ, ಮುರುಡ್ ಜಂಜೀರಾ, ಸ್ವರ್ಣ ದುರ್ಗಾದಂತಹ ಶಿವಾಜಿ ಮಹಾರಾಜರ ಆಳ್ವಿಕೆಗೆ ಒಳಪಟ್ಟ ಎಷ್ಟೋ ಕೋಟೆಗಳು ಒಂದೋ ಸಮುದ್ರ ತೀರದಲ್ಲಿದ್ದವು ಇಲ್ಲವೆ ಸಮುದ್ರದಿಂದಾವೃತವಾಗಿದ್ದವು.
The security of these forts was the responsibility of the Maratha Navy.	ಈ ಕೋಟೆಗಳ ರಕ್ಷಣಾ ಕಾರ್ಯವನ್ನು ಮರಾಠಾ ನೌಕಾದಳ ಮಾಡುತ್ತಿತ್ತು.
There was a combination of large ships and small boats in the Maratha Navy.	ಮರಾಠಾ ನೌಕಾದಳದಲ್ಲಿ ದೊಡ್ಡ ಹಡಗುಗಳ ಜೊತೆ ಪುಟ್ಟ ಹಡಗುಗಳ ಸಮನ್ವಯತೆ ಇತ್ತು.
His naval forces were very efficient and skilled in attacking the enemy and in defending their attacks.	ಅವರ ನೌಕಾ ಸಿಬ್ಬಂದಿ ವೈರಿಗಳ ಮೇಲೆ ಪ್ರಹಾರ ಮಾಡಲು ಮತ್ತು ಅವರಿಂದ ತಪ್ಪಿಸಿಕೊಳ್ಳುವಲ್ಲಿ ಬಹಳ ಕೌಶಲ್ಯ ಸಾಧಿಸಿತ್ತು.
And how can we refer to the Maratha Navy and not remember Kanhoji Aangre!	ನಾವು ಮರಾಠಾ ನೌಕಾದಳದ ಬಗ್ಗೆ ಮಾತಾಡುತ್ತಿರುವಾಗ ಕಾನ್ಹೋಜಿ ಆಂಗ್ರೆ ಅವರನ್ನು ನೆನಪಿಸಿಕೊಳ್ಳದಿರಲು ಸಾಧ್ಯವೇ?
In May-June this year when there was a severe flood in Sri Lanka, three ships of our navy reached there immediately and helped the government and the people there.	ಈ ವರ್ಷದ ಮೇ – ಜೂನ್ ನಲ್ಲಿ ಶ್ರೀಲಂಕಾದಲ್ಲಿ ಪ್ರವಾಹದ ಭೀತಿ ಎದುರಾದಾಗ ನಮ್ಮ ನೌಕಾಪಡೆಯ ಮೂರ್ ಹಡಗುಗಳು ತಕ್ಷಣವೇ ಅಲ್ಲಿಗೆ ತಲುಪಿ ಅಲ್ಲಿಯ ಸರ್ಕಾರ ಮತ್ತು ಜನತೆಗೆ ಸಹಾಯ ಒದಗಿಸಿತು.
In September, during the Rohingya crisis in Bangladesh, our naval ship INS GHADIYAL delivered humanitarian assistance there.	ಬಾಂಗ್ಲಾದೇಶದಲ್ಲಿ ಸೆಪ್ಟೆಂಬರ್ ತಿಂಗಳಲ್ಲಾದ ರೋಹಿಂಗ್ಯಾ ಪ್ರಕರಣದಲ್ಲಿ ನಮ್ಮ ನೌಕಾದಳದ ಹಡಗು ಐ ಎನ್ ಎಸ್ ಘಡಿಯಾಲ್ ಸೂಕ್ತ ಸಹಾಯ ಕಲ್ಪಿಸಿತ್ತು.
The Government of Papua New Guinea sent an SOS-message to us in June and our navy rendered help in saving the fishermen of a fishing boat.	ಜೂನ್ನಲ್ಲಿ ಪಪುವಾ ನ್ಯೂ ಗಿನಿ ಸರ್ಕಾರ ನಮಗೆ ಎಸ್ ಓ ಎಸ್ ಸಂದೇಶ ನೀಡಿತು ಮತ್ತು ಅವರ ಫಿಶಿಂಗ್ ಬೋಟ್ ಮೀನುಗಾರರನ್ನು ರಕ್ಷಿಸಲು ನಮ್ಮ ನೌಕಾದಳ ಸಹಾಯ ಮಾಡಿತು.
On 21st November, during an incident of piracy in a merchant vessel in the Western Gulf, our naval ship INS TRIKAND reached there to help them.	ನವೆಂಬರ್ 21ರಂದು ಪಶ್ಚಿಮ ಕೊಲ್ಲಿಯಲ್ಲಿ ಒಂದು ವ್ಯಾಪಾರಿ ಹಡಗಿನ ಹಡಗುಗಳ್ಳತನ ಘಟನೆಯಲ್ಲೂ ನಮ್ಮ ನೌಕಾದಳದ ಹಡಗು ಐ ಎನ್ ಎಸ್ ತ್ರಿಕಂಡ್ ಸಹಾಯಕ್ಕಾಗಿ ಅಲ್ಲಿಗೆ ತಲುಪಿತ್ತು.
Carrying medical services to FIJI, sending urgent relief, or delivering humanitarian aid during crisis to a neighbouring country – our navy has always rendered glorious service.	ಫಿಜಿವರೆಗೂ ಆರೋಗ್ಯ ಸೇವೆ ತಲುಪಿಸುವುದಾಗಿರಲಿ, ತಾತ್ಕಾಲಿಕ ಪರಿಹಾರ ಒದಗಿಸುವುದಾಗಿರಲಿ, ನೆರೆ ರಾಷ್ಟ್ರಗಳಿಗೆ ಸಂಕಟದ ಸಮಯದಲ್ಲಿ ಮಾನವೀಯ ಸಹಾಯ ಕಲ್ಪಿಸುವುದಾಗಲೀ ನಮ್ಮ ನೌಕಾದಳ ಗೌರವಪೂರ್ಣ ಕೆಲಸ ಮಾಡುತ್ತಲೇ ಬಂದಿದೆ.
They sacrifice their youth for the country so that 125 crore countrymen may live in peace.	125 ಕೋಟಿ ದೇಶವಾಸಿಗಳು ಸುಖದಿಂದ ನೆಮ್ಮದಿಯಿಂದ ಬಾಳಲೆಂದು ಅವರು ತಮ್ಮ ಯೌವ್ವನವನ್ನೇ ದೇಶಕ್ಕಾಗಿ ಸಮರ್ಪಿಸುತ್ತಾರೆ.
We observe ARMED FORCES FLAG DAY every year on 7th December.	ಪ್ರತಿ ವರ್ಷ ಡಿಸೆಂಬರ್ 7ರಂದು ಸಶಸ್ತ್ರ ಪಡೆಗಳ ಧ್ವಜ ದಿನ ಆಚರಿಸುತ್ತದೆ.
This is a day to feel proud of and show respect to our country’s armed forces.	ಇದು ದೇಶದ ಸಶಸ್ತ್ರ ಪಡೆಗಳ ಕುರಿತು ಹೆಮ್ಮೆಪಡುವ ಮತ್ತು ಗೌರವವ್ಯಕ್ತಪಡಿಸುವ ದಿನವಾಗಿದೆ.
Throughout the week every one, old or young, should wear the flag.	ಸಂಪೂರ್ಣ ವಾರದಾದ್ಯಂತ ಮಕ್ಕಳು ಹಿರಿಯರು ಎಲ್ಲರೂ ಧ್ವಜ ಧರಿಸಿ.
A movement to instill respect for our forces will come into being in the country.	ದೇಶದಲ್ಲಿ ಸೇನೆ ಕುರಿತು ಒಂದು ಅಭಿಮಾನದ ಆಂದೋಲನವೇ ಜರುಗಲಿ.
We can distribute ARMED FORCES FLAGS on this occasion.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಸಶಸ್ತ್ರ ಪಡೆಗಳ ಧ್ವಜಗಳನ್ನು ಹಂಚಬಹುದಾಗಿದೆ.
Experiences and acts of valour of those from the armed forces who are our neighbours or acquaintances and related videos and pictures can be posted on hash-tag armed forces flag day (#armedforcesflagday).	ನಮ್ಮ ಸುತ್ತ ಮುತ್ತ, ನೆರೆ ಹೊರೆ, ಸ್ನೇಹಿತರು ಹೀಗೆ ಸಶಸ್ತ್ರ ಪಡೆಗಳೊಂದಿಗೆ ಕೆಲಸ ಮಾಡುವವರನ್ನು, ಅವರ ಅನುಭವಗಳನ್ನು, ಅವರ ಶೌರ್ಯದ ಕೆಲಸಗಳನ್ನು, ಅದಕ್ಕೆ ಸಂಬಂಧಪಟ್ಟ ವಿಡಿಯೋಗಳು ಮತ್ತು ಚಿತ್ರಗಳನ್ನು #armedforcesflagday ಅಡಿ ಪೋಸ್ಟ್ ಮಾಡಬಹುದು.
People from the forces could be invited to schools and colleges to share information about the forces.	ಶಾಲೆ ಕಾಲೇಜುಗಳಿಗೆ ಸೇನೆಯವರನ್ನು ಕರೆಸಿ ಅವರಿಂದ ಸೇನೆ ಬಗ್ಗೆ ಮಾಹಿತಿ ಪಡೆಯಬಹುದು.
Our new generation can get a good opportunity to get information about the forces.	ನಮ್ಮ ಹೊಸ ಪೀಳಿಗೆಗೆ ಸೇನೆ ಕುರಿತು ಮಾಹಿತಿ ಪಡೆಯುವ ಒಂದು ಉತ್ತಮ ಅವಕಾಶ ಇದಾಗಬಹುದು.
This is also an occasion to collect funds for the welfare of the jawans of our armed forces.	ಇದು ನಮ್ಮ ಸೇನಾದಳದ ಎಲ್ಲ ಸೈನಿಕರ ಕಲ್ಯಾಣಕ್ಕಾಗಿ ಧನ ಸಂಗ್ರಹ ಮಾಡುವುದಕ್ಕಾಗಿರುತ್ತದೆ.
This amount is spent through the Sainik Kalyan Board on the dependents of those who lost their lives and also for those who got injured during wars, for their rehabilitation.	ಈ ಹಣವನ್ನು ಯುದ್ಧದಲ್ಲಿ ಪ್ರಾಣತ್ಯಾಗ ಮಾಡಿದ ವೀರ ಯೋಧರ ಕುಟುಂಬಗಳಿಗೆ ಹಾಗೂ ಗಾಯಾಳು ಸೈನಿಕರ ಕಲ್ಯಾಣಕ್ಕಾಗಿ ಅವರ ಜೀವನ ಪುನರ್ನಿರ್ಮಾಣಕ್ಕಾಗಿ ಸೈನಿಕ ಕಲ್ಯಾಣ ಮಂಡಳಿಯ ಮೂಲಕ ಬಳಸಲಾಗುವುದು.
More information about sending in monetary contributions can be had on kbs.gov.in.	ಆರ್ಥಿಕ ಸಹಾಯ ಮಾಡಲು ವಿಭಿನ್ನ ರೀತಿಯ ಪಾವತಿಗಳ ಬಗ್ಗೆ ksb.gov.inನಲ್ಲಿ ಮಾಹಿತಿ ಪಡೆಯಬಹುದು.
You can also make cashless payment for this.	ಇದಕ್ಕಾಗಿ ತಾವು ನಗದುರಹಿತ ಹಣ ಪಾವತಿ ಕೂಡಾ ಮಾಡಬಹುದು.
Come, let us do something on this occasion which may raise the morale of our armed forces.	ಬನ್ನಿ ಈ ಸಂದರ್ಭದಲ್ಲಿ ನಮ್ಮ ಸಶಸ್ತ್ರ ಪಡೆಯ ಮನೋಬಲ ಹೆಚ್ಚುವಂತೆ ನಾವೂ ಏನನ್ನಾದರೂ ಮಾಡೋಣ.
We should also contribute towards their welfare.	ನಾವೂ ಅವರ ಕಲ್ಯಾಣಕ್ಕಾಗಿ ಕೈ ಜೋಡಿಸೋಣ.
My dear countrymen, World Soil Day is on the 5th of December.	ನನ್ನ ಪ್ರೀತಿಯ ದೇಶವಾಸಿಗಳೇ, ಡಿಸೆಂಬರ್ 5 ರಂದು ‘ವಿಶ್ವ ಮಣ್ಣು ದಿನ’ ಆಚರಿಸಲಾಗುತ್ತಿದೆ.
I want to tell something to my farmer brothers and sisters.	ನಾನು ನಮ್ಮ ರೈತ ಸೋದರ ಸೋದರಿಯರೊಂದಿಗೆ ಕೂಡ ಸ್ವಲ್ಪ ಮಾತನಾಡಲು ಇಚ್ಚಿಸುತ್ತೇನೆ.
An important component of the Earth is “soil”.	ಮಣ್ಣು ಭೂಮಿಯ ಒಂದು ಮಹತ್ವಪೂರ್ಣವಾದ ಭಾಗ.
Whatever we eat is linked only to this soil.	ನಾವು ಏನನ್ನು ತಿನ್ನುತ್ತೆವೆಯೋ ಅದು ಈ ಮಣ್ಣಿನೊಂದಿಗೆ ಬೆಸೆದುಕೊಂಡಿದೆ.
In a way, the complete food chain is connected to soil.	ಒಂದು ರೀತಿಯಲ್ಲಿ ಸಂಪೂರ್ಣ ಆಹಾರ ಸರಪಳಿ ಮಣ್ಣಿನೊಂದಿಗೆ ಬೆಸೆದುಕೊಂಡಿದೆ.
Just imagine, what will happen if there is no fertile soil in the world?	ಸ್ವಲ್ಪ ಊಹಿಸಿ, ಒಂದುವೇಳೆ ಈ ವಿಶ್ವದಲ್ಲಿ ಎಲ್ಲಿಯೂ ಫಲವತ್ತಾದ ಮಣ್ಣು ಇಲ್ಲದಿದ್ದರೆ ಏನಾಗಬಹುದು?
The very thought is dreadful.	ಇದನ್ನು ಯೋಚಿಸಿದರೂ ಸಹ ಭಯವಾಗುತ್ತದೆ.
There will be no soil, no plants and trees will grow; how will human life be possible?	ಮಣ್ಣು ಇಲ್ಲ, ಮರಗಿಡಗಳಿಲ್ಲ, ಮಾನವ ಜೀವನ ಎಲ್ಲಿ ಸಾಧ್ಯ?
How will animals and birds survive?	ಜೀವ ಜಂತುಗಳ ಇರುವಿಕೆ ಎಲ್ಲಿ ಸಾಧ್ಯ?
